2	Finančné účty 	25 	 Krátkodobý finančný majetok	259 	 Obstaranie krátkodobého finančného majetku	A	Súvahový		
2	Finančné účty 	26 	 Prevody medzi finančnými účtami	261 	 Peniaze na ceste	PZ	Súvahový		
2	Finančné účty 	27	Tvorba rezerv	274	Tvorba rezerv	A	Súvahový		
2	Finančné účty 	29 	 Opravné položky ku krátkodobému finančnému majetku	291 	 Opravné položky ku krátkodobému finančnému majetku	P	Súvahový		
3 	 Zúčtovacie vzťahy	31 	 Pohľadávky	311 	 Odberatelia	A	Súvahový		
3 	 Zúčtovacie vzťahy	31 	 Pohľadávky	312 	 Zmenky na inkaso	A	Súvahový		
3 	 Zúčtovacie vzťahy	31 	 Pohľadávky	313 	 Pohľadávky za eskontované cenné papiere	A	Súvahový		
3 	 Zúčtovacie vzťahy	31 	 Pohľadávky	314 	 Poskytnuté preddavky	A	Súvahový		
3 	 Zúčtovacie vzťahy	31 	 Pohľadávky	315 	 Ostatné pohľadávky	A	Súvahový		
3 	 Zúčtovacie vzťahy	31 	 Pohľadávky	316	 Čistá hodnota zákazky	A	Súvahový		
3 	 Zúčtovacie vzťahy	32 	 Záväzky	321 	 Dodávatelia	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	32 	 Záväzky	322 	 Zmenky na úhradu	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	32 	 Záväzky	323 	 Krátkodobé rezervy	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	32 	 Záväzky	324 	 Prijaté preddavky	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	32 	 Záväzky	325 	 Ostatné záväzky	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	32 	 Záväzky	326 	 Nevyfakturované dodávky	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	33 	 Zúčtovanie so zamestnancami a orgánmi sociálneho poistenia a zdravotného poistenia	331 	 Zamestnanci	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	33 	 Zúčtovanie so zamestnancami a orgánmi sociálneho poistenia a zdravotného poistenia	333 	 Ostatné záväzky voči zamestnancom	UNDEF	Súvahový		
3 	 Zúčtovacie vzťahy	33 	 Zúčtovanie so zamestnancami a orgánmi sociálneho poistenia a zdravotného poistenia	335 	 Pohľadávky voči zamestnancom	A	Súvahový		
